Date,Open,High,Low,Close,Volume,Open_Change,High_Change,Low_Change,Close_Change,Volume_Change,Open_Change_Ratio,High_Change_Ratio,Low_Change_Ratio,Close_Change_Ratio,Volume_Change_Ratio
2021-01-17,36163.648438,36722.351563,34069.320313,35791.277344,52359854336,-658.0,-1142.015625,-1564.234375,-386.8632809999981,-5346333539.0,-0.018195066825961826,-0.031098651812664694,-0.0459132838762013,-0.010808870476505954,-0.1021074945069916
2021-01-18,35792.238281,37299.285156,34883.84375,36630.074219,49511702429,-371.41015699999843,576.9335930000016,814.5234370000035,838.796875,-2848151907.0,-0.01037683516979597,0.015467684986107448,0.023349589650653205,0.022899131188899323,-0.05752482276456283
2021-01-19,36642.234375,37755.890625,36069.804688,36069.804688,57244195486,849.9960940000019,456.6054690000019,1185.9609379999965,-560.2695310000054,7732493057.0,0.02319716874525346,0.012093621986966488,0.03287960520602852,-0.015532923891500874,0.13507907642603006
2021-01-20,36050.113281,36378.328125,33570.476563,35547.75,66834573161,-592.1210940000019,-1377.5625,-2499.328125,-522.0546879999965,9590377675.0,-0.01642494406008083,-0.037867669324069576,-0.07445018304430796,-0.014686012138602204,0.14349426085055444
2021-01-21,35549.398438,35552.679688,30250.75,30825.699219,75643067688,-500.71484300000157,-825.6484370000035,-3319.7265629999965,-4722.050781000002,8808494527.0,-0.014085044051400035,-0.023223240673998547,-0.10974030604199884,-0.15318552054415288,0.11644813987888249
2021-01-22,30817.625,33811.851563,28953.373047,33005.761719,77207272511,-4731.7734379999965,-1740.828125,-1297.376952999999,2180.0625000000036,1564204823.0,-0.15354114530240395,-0.05148573782646593,-0.04480918167613727,0.06605096766317121,0.02025981195977545
2021-01-23,32985.757813,33360.976563,31493.160156,32067.642578,48354737975,2168.1328129999965,-450.875,2539.787109000001,-938.1191410000029,-28852534536.0,0.06572936190495872,-0.013515042017686515,0.0806456734230314,-0.02925438434453549,-0.5966847457826597
2021-01-24,32064.376953,32944.007813,31106.685547,32289.378906,48643830599,-921.3808599999975,-416.96875,-386.4746090000008,221.7363280000027,289092624.0,-0.028735342693561726,-0.012656892032288205,-0.012424165487385822,0.006867159899405798,0.005943048079070135
2021-01-25,32285.798828,34802.742188,32087.787109,32366.392578,59897054838,221.421875,1858.734375,981.1015619999998,77.01367199999731,11253224239.0,0.006858181709537598,0.05340769888071902,0.03057554447950136,0.0023794332907011964,0.18787608621886212
2021-01-26,32358.613281,32794.550781,31030.265625,32569.849609,60255421470,72.81445300000269,-2008.1914069999984,-1057.5214840000008,203.45703100000173,358366632.0,0.002250234037153784,-0.06123552112088919,-0.03408032328115144,0.006246790619007974,0.0059474587225055555
2021-01-27,32564.029297,32564.029297,29367.138672,30432.546875,62576762015,205.41601599999922,-230.52148399999714,-1663.126952999999,-2137.302734000001,2321340545.0,0.0063080650777735114,-0.00707902212891186,-0.05663224366443646,-0.07023082040352566,0.03709588783842094
2021-01-28,30441.041016,33858.3125,30023.207031,33466.097656,76517157706,-2122.9882810000017,1294.283202999999,656.0683590000008,3033.550780999998,13940395691.0,-0.06974098815753857,0.03822645334140616,0.021852041266697042,0.09064548882221185,0.1821865331768182
2021-01-29,34318.671875,38406.261719,32064.814453,34316.386719,117894572511,3877.630859000001,4547.949219000002,2041.6074219999973,850.2890630000038,41377414805.0,0.11298895461699741,0.11841686786064058,0.06367126886053082,0.0247779310206113,0.3509696326447881
2021-01-30,34295.933594,34834.707031,32940.1875,34269.523438,65141828798,-22.738280999998096,-3571.554688000004,875.373047000001,-46.86328100000537,-52752743713.0,-0.0006630022459565326,-0.10252862711954536,0.02657462247292918,-0.0013674914705128552,-0.809813674046247
2021-01-31,34270.878906,34288.332031,32270.175781,33114.359375,52754542671,-25.054688000003807,-546.375,-670.0117189999983,-1155.1640629999965,-12387286127.0,-0.0007310780697724487,-0.01593472086965396,-0.0207625679992263,-0.03488408306253083,-0.23480984764198298
2021-02-01,33114.578125,34638.214844,32384.228516,33537.175781,61400400660,-1156.300780999998,349.8828130000038,114.05273499999748,422.8164059999981,8645857989.0,-0.03491817943853084,0.010101063653995154,0.0035218604927904247,0.012607394515299008,0.14081110051505646
2021-02-02,33533.199219,35896.882813,33489.21875,35510.289063,63088585433,418.6210940000019,1258.6679689999946,1104.9902340000008,1973.1132819999984,1688184773.0,0.012483780365423948,0.0350634336568124,0.03299540196051903,0.055564551403663086,0.026758957447109828
2021-02-03,35510.820313,37480.1875,35443.984375,37472.089844,61166818159,1977.6210939999946,1583.3046870000035,1954.765625,1961.8007810000054,-1921767274.0,0.05569066207338545,0.042243777115576156,0.05515084320990648,0.05235365278977434,-0.03141846072497125
2021-02-04,37475.105469,38592.175781,36317.5,36926.066406,68838074392,1964.2851560000054,1111.988280999998,873.515625,-546.0234380000038,7671256233.0,0.05241573389633,0.02881382711641412,0.02405219591106216,-0.014786937552364966,0.11143914615211133
2021-02-05,36931.546875,38225.90625,36658.761719,38144.308594,58598066402,-543.5585940000019,-366.2695309999981,341.2617190000019,1218.2421880000038,-10240007990.0,-0.014718002358248146,-0.009581709550705501,0.009309144744600801,0.03193771844095321,-0.17474992979718013
2021-02-06,38138.386719,40846.546875,38138.386719,39266.011719,71326033653,1206.839844000002,2620.640625,1479.625,1121.703125,12727967251.0,0.031643704619492244,0.0641581926868818,0.038796213665295703,0.02856676998487298,0.17844770834897894
2021-02-07,39250.191406,39621.835938,37446.152344,38903.441406,65500641143,1111.8046869999962,-1224.7109370000035,-692.234375,-362.5703130000038,-5825392510.0,0.02832609592905169,-0.030909999701084614,-0.018486128258005573,-0.009319749099216845,-0.08893641967995537
2021-02-08,38886.828125,46203.929688,38076.324219,46196.464844,101467222687,-363.3632809999981,6582.09375,630.171875,7293.023438000004,35966581544.0,-0.009344122380770753,0.1424574445170946,0.016550228729419886,0.15786973013254763,0.3544650241876389
2021-02-09,46184.992188,48003.722656,45166.960938,46481.105469,91809846886,7298.1640629999965,1799.7929680000016,7090.636718999995,284.640625,-9657375801.0,0.15802025110867596,0.03749277906835513,0.15698724403293823,0.006123792068367168,-0.10518888908497509
2021-02-10,46469.761719,47145.566406,43881.152344,44918.183594,87301089896,284.7695310000054,-858.15625,-1285.8085939999946,-1562.921875,-4508756990.0,0.006128060925338729,-0.018202268323809688,-0.02930206991648903,-0.03479485922954305,-0.05164605614169525
2021-02-11,44898.710938,48463.46875,44187.761719,47909.332031,81388911810,-1571.0507810000054,1317.902344000002,306.609375,2991.148436999996,-5912178086.0,-0.0349909997008477,0.027193727110175165,0.0069387849275959835,0.062433524121450014,-0.07264107547968947
2021-02-12,47877.035156,48745.734375,46424.976563,47504.851563,76555041196,2978.3242180000016,282.265625,2237.2148439999946,-404.48046800000157,-4833870614.0,0.06220778309048561,0.005790570777507134,0.04818989711204337,-0.008514508617369061,-0.06314242064900841
2021-02-13,47491.203125,48047.746094,46392.28125,47105.515625,70250456155,-385.8320309999981,-697.9882809999981,-32.69531299999653,-399.33593799999653,-6304585041.0,-0.008124284196053374,-0.014526972391888325,-0.000704757604477502,-0.008477477269945424,-0.08974440005186042
2021-02-14,47114.507813,49487.640625,47114.507813,48717.289063,71248675228,-376.69531200000347,1439.894530999998,722.2265629999965,1611.7734379999965,998219073.0,-0.007995314595986599,0.02909604323049091,0.01532917558783703,0.033084218539247756,0.01401035275120049
2021-02-15,48696.535156,48875.570313,46347.476563,47945.058594,77069903166,1582.0273430000016,-612.0703120000035,-767.03125,-772.2304689999946,5821227938.0,0.032487472423488775,-0.012523031610276762,-0.016549579543071274,-0.01610657055483574,0.07553179255281692
2021-02-16,47944.457031,50341.101563,47201.304688,49199.871094,77049582886,-752.078125,1465.53125,853.828125,1254.8125,-20320280.0,-0.01568644576606051,0.029112021876715247,0.018089078906691092,0.02550438592821895,-0.00026372991570979964
2021-02-17,49207.277344,52533.914063,49072.378906,52149.007813,80820545404,1262.8203130000038,2192.8125,1871.0742180000016,2949.1367189999946,3770962518.0,0.025663283586527946,0.04174089327077978,0.038128867189913804,0.05655211561407343,0.046658464121344154
2021-02-18,52140.972656,52474.105469,51015.765625,51679.796875,52054723579,2933.695311999996,-59.80859399999463,1943.386719000002,-469.21093799999653,-28765821825.0,0.056264683272309615,-0.0011397734838057907,0.03809384599429898,-0.009079194702233367,-0.5526073302712677
2021-02-19,51675.980469,56113.652344,50937.277344,55888.132813,63495496918,-464.9921869999962,3639.546875,-78.4882809999981,4208.3359379999965,11440773339.0,-0.008998226696036105,0.06486027415731319,-0.001540880963659189,0.07529927600338629,0.18018243646120227
2021-02-20,55887.335938,57505.226563,54626.558594,56099.519531,68145460026,4211.355468999995,1391.5742189999946,3689.28125,211.38671800000157,4649963108.0,0.07535437856032297,0.024199091146531734,0.06753640252939562,0.003768066460590478,0.06823584588358297
2021-02-21,56068.566406,58330.570313,55672.609375,57539.945313,51897585191,181.23046800000157,825.34375,1046.050780999998,1440.4257819999984,-16247874835.0,0.003232300727785467,0.014149420202326696,0.018789325536261486,0.025033492370639482,-0.31307573898096674
2021-02-22,57532.738281,57533.390625,48967.566406,54207.320313,92052420332,1464.171875,-797.1796879999965,-6705.042969000002,-3332.625,40154835141.0,0.025449368807177703,-0.013855948334350346,-0.1369282457985993,-0.06147924266975378,0.43621704889644336
2021-02-23,54204.929688,54204.929688,45290.589844,48824.425781,106102492824,-3327.8085930000016,-3328.4609370000035,-3676.976561999996,-5382.894531999998,14050072492.0,-0.06139309860108017,-0.06140513337363235,-0.081186325341866,-0.11025003255839108,0.13241981519987364
2021-02-24,48835.085938,51290.136719,47213.5,49705.332031,63695521388,-5369.84375,-2914.7929689999946,1922.910155999998,880.90625,-42406971436.0,-0.10995872428314023,-0.05682950281394422,0.04072797305855313,0.01772257047695809,-0.665776345210816
2021-02-25,49709.082031,51948.96875,47093.851563,47093.851563,54506565949,873.9960930000016,658.8320309999981,-119.64843700000347,-2611.4804680000016,-9188955439.0,0.017582221543639705,0.012682292774098583,-0.0025406381731157258,-0.05545268397736555,-0.16858437656112482
2021-02-26,47180.464844,48370.785156,44454.84375,46339.761719,350967941479,-2528.617186999996,-3578.183594000002,-2639.0078129999965,-754.0898439999946,296461375530.0,-0.05359457977704863,-0.07397406476781487,-0.05936378559423002,-0.016273062614622948,0.8446964537008536
2021-02-27,46344.773438,48253.269531,45269.027344,46188.453125,45910946382,-835.6914060000054,-117.515625,814.1835940000019,-151.3085940000019,-305056995097.0,-0.018032052894119608,-0.0024353919670563016,0.017985444834345762,-0.003275896544760112,-6.64453728657185
2021-02-28,46194.015625,46716.429688,43241.617188,45137.769531,53443887451,-150.75781299999653,-1536.8398430000016,-2027.4101560000054,-1050.683594000002,7532941069.0,-0.0032635788631981814,-0.032897202403178685,-0.04688562287542366,-0.0232772599292574,0.1409504702648469
2021-03-01,45159.503906,49784.015625,45115.09375,49631.242188,53891300112,-1034.511719000002,3067.5859370000035,1873.4765620000035,4493.472656999998,447412661.0,-0.02290795136176317,0.06161788876386975,0.04152660243557631,0.09053717898051009,0.008302131514180605
2021-03-02,49612.105469,50127.511719,47228.84375,48378.988281,47530897720,4452.601563000004,343.4960940000019,2113.75,-1252.2539069999984,-6360402392.0,0.08974828866680937,0.006852446535258709,0.04475548906487892,-0.02588425164508451,-0.1338161637398167
2021-03-03,48415.816406,52535.136719,48274.320313,50538.242188,53220811975,-1196.2890630000038,2407.625,1045.4765629999965,2159.2539069999984,5689914255.0,-0.02470864175806301,0.04582885189540683,0.02165699187935445,0.042725148590797256,0.10691145143882409
2021-03-04,50522.304688,51735.089844,47656.929688,48561.167969,52343816680,2106.4882819999984,-800.046875,-617.390625,-1977.0742189999946,-876995295.0,0.041694223868222094,-0.015464298552731435,-0.012954897200510565,-0.04071306975693212,-0.01675451563575207
2021-03-05,48527.03125,49396.429688,46542.515625,48927.304688,48625928883,-1995.2734379999965,-2338.6601560000054,-1114.4140629999965,366.1367189999946,-3717887797.0,-0.04111674228989635,-0.04734472047416298,-0.023944001479829693,0.007483279966774749,-0.07645895682416058
2021-03-06,48899.230469,49147.21875,47257.527344,48912.382813,34363564661,372.1992190000019,-249.21093799999653,715.0117190000019,-14.921875,-14262364222.0,0.007611555753131128,-0.005070702764843566,0.015130112792301703,-0.0003050735650530206,-0.415043211107452
2021-03-07,48918.679688,51384.367188,48918.679688,51206.691406,43137459378,19.449218999994628,2237.1484379999965,1661.1523439999946,2294.3085930000016,8773894717.0,0.0003975826642100813,0.04353753019502879,0.033957423924658454,0.04480485909173918,0.20339386796327336
2021-03-08,51174.117188,52314.070313,49506.054688,52246.523438,48597428048,2255.4375,929.703125,587.375,1039.8320319999984,5459968670.0,0.044073794018060476,0.017771569282173973,0.011864710361223283,0.019902415769997562,0.11235098006847509
2021-03-09,52272.96875,54824.117188,51981.832031,54824.117188,50912227385,1098.8515620000035,2510.046875,2475.7773430000016,2577.59375,2314799337.0,0.021021411032829534,0.045783625961411806,0.047627743122318995,0.04701569094420709,0.04546647153139478
2021-03-10,54824.011719,57258.253906,53290.890625,56008.550781,57295577614,2551.042969000002,2434.1367180000016,1309.058594000002,1184.4335930000016,6383350229.0,0.046531490290702374,0.04251154291215528,0.024564397003826614,0.021147370829701983,0.11141087139402968
2021-03-11,55963.179688,58091.0625,54484.59375,57805.121094,56772343595,1139.1679689999946,832.8085940000019,1193.703125,1796.5703130000038,-523234019.0,0.02035566912657507,0.014336260315431516,0.02190900294636041,0.031079777690950678,-0.009216354053174612
2021-03-12,57821.21875,57996.621094,55376.648438,57332.089844,55689944702,1858.0390620000035,-94.4414059999981,892.0546879999965,-473.03125,-1082398893.0,0.032134207859463415,-0.0016283949688539435,0.016108860199416833,-0.008250724006173731,-0.01943616390341159
2021-03-13,57343.371094,61683.863281,56217.972656,61243.085938,60669829814,-477.8476559999981,3687.242186999996,841.3242180000016,3910.9960939999946,4979885112.0,-0.008333093204734812,0.059776447045847544,0.01496539590902891,0.06386020616203644,0.08208173860495742
2021-03-14,61221.132813,61597.917969,59302.316406,59302.316406,43901225564,3877.7617189999946,-85.94531199999619,3084.34375,-1940.7695319999984,-16768604250.0,0.06334024773511822,-0.0013952632626844522,0.05201051049816895,-0.032726706975709945,-0.38196209865609393
2021-03-15,59267.429688,60540.992188,55393.164063,55907.199219,66419369890,-1953.703125,-1056.9257810000054,-3909.1523430000016,-3395.117186999996,22518144326.0,-0.03296419526348332,-0.01745801882000708,-0.07057102458624727,-0.06072772799260832,0.339029779464835
2021-03-16,55840.785156,56833.179688,53555.027344,56804.902344,59749798599,-3426.6445319999984,-3707.8125,-1838.1367189999946,897.703125,-6669571291.0,-0.06136454783769836,-0.06524027901227711,-0.034322393436438586,0.015803268520094896,-0.11162500037467281
2021-03-17,56825.828125,58969.816406,54528.628906,58870.894531,60258313191,985.0429690000019,2136.6367180000016,973.6015619999962,2065.992186999996,508514592.0,0.017334423474360972,0.03623271782448021,0.017854869662656547,0.035093609557981055,0.008438911829280183
2021-03-18,58893.078125,60116.25,54253.578125,57858.921875,55746041000,2067.25,1146.433594000002,-275.0507809999981,-1011.9726559999981,-4512272191.0,0.03510174821584774,0.019070277903229193,-0.005069726099286619,-0.017490347611147882,-0.08094336584368386
2021-03-19,57850.441406,59498.375,56643.703125,58346.652344,49063873786,-1042.636719000002,-617.875,2390.125,487.7304690000019,-6682167214.0,-0.01802296911933094,-0.01038473739829029,0.04219577584335417,0.008359185135840223,-0.13619322524644814
2021-03-20,58332.261719,60031.285156,58213.296875,58313.644531,50361731222,481.8203130000038,532.9101559999981,1569.59375,-33.00781300000381,1297857436.0,0.008259928533562503,0.008877207186472084,0.026962804621259478,-0.0005660392737493297,0.02577070733090773
2021-03-21,58309.914063,58767.898438,56005.617188,57523.421875,51943414539,-22.347656000005372,-1263.3867180000016,-2207.6796870000035,-790.2226559999981,1581683317.0,-0.00038325654151814066,-0.02149790534594106,-0.039418897565029073,-0.013737406959502062,0.030450122138436727
2021-03-22,57517.890625,58471.480469,54288.15625,54529.144531,56521454974,-792.0234379999965,-296.4179689999946,-1717.4609379999965,-2994.277344000002,4578040435.0,-0.013770036233834793,-0.005069445251299006,-0.031636015231222676,-0.05491150410947205,0.08099650720431577
2021-03-23,54511.660156,55985.441406,53470.695313,54738.945313,56435023914,-3006.230469000002,-2486.039063000004,-817.4609370000035,209.80078199999843,-86431060.0,-0.0551483932134309,-0.04440509890725937,-0.015288017711661574,0.0038327516323222377,-0.0015315145455012166
2021-03-24,54710.488281,57262.382813,52514.332031,52774.265625,70567223787,198.828125,1276.9414069999984,-956.3632819999984,-1964.6796879999965,14132199873.0,0.0036341866294227454,0.02229983008513751,-0.01821147189752776,-0.03722798725349381,0.20026577658285963
2021-03-25,52726.746094,53392.386719,50856.570313,51704.160156,67999812841,-1983.7421869999962,-3869.9960939999946,-1657.7617180000016,-1070.105469000002,-2567410946.0,-0.03762307242444712,-0.07248217080774988,-0.032596805246543396,-0.020696699564818708,-0.03775614724121708
2021-03-26,51683.011719,55137.3125,51579.855469,55137.3125,56652197978,-1043.734375,1744.925780999998,723.2851560000054,3433.152344000002,-11347614863.0,-0.020194921702217605,0.031646913893382055,0.014022628590626952,0.062265500227273535,-0.2003031703625457
2021-03-27,55137.566406,56568.214844,54242.910156,55973.511719,47266542233,3454.554686999996,1430.902344000002,2663.054686999996,836.1992190000019,-9385655745.0,0.0626533761313063,0.025295165278700196,0.04909498180206739,0.014939195225018501,-0.1985686978906452
2021-03-28,55974.941406,56610.3125,55071.113281,55950.746094,47686580918,837.375,42.097655999998096,828.203125,-22.765625,420038685.0,0.014959819143468386,0.0007436393501625362,0.015038793945822358,-0.0004068868887244619,0.008808320431323903
2021-03-29,55947.898438,58342.097656,55139.339844,57750.199219,57625587027,-27.042968000001565,1731.785155999998,68.22656300000381,1799.453125,9939006109.0,-0.00048335985363185497,0.029683285750386427,0.0012373482017200446,0.031159253982416982,0.17247557242832354
2021-03-30,57750.132813,59447.222656,57251.550781,58917.691406,54414116432,1802.234375,1105.125,2112.210936999996,1167.4921869999962,-3211470595.0,0.0312074498743716,0.018590019022334595,0.0368935148163877,0.01981564720441681,-0.05901907088785126
2021-03-31,58930.277344,59930.027344,57726.417969,58918.832031,65520826225,1180.1445310000054,482.8046880000038,474.8671880000038,1.140625,11106709793.0,0.020026115338148194,0.00805613995850013,0.008226167579894096,1.935926020053933e-05,0.16951419011200053
2021-04-01,58926.5625,59586.070313,58505.277344,59095.808594,61669163792,-3.7148440000019036,-343.9570310000054,778.859375,176.9765630000038,-3851662433.0,-6.304192612630176e-05,-0.005772440256476582,0.01331263452389865,0.0029947396813853264,-0.06245686168197492
2021-04-02,59098.878906,60267.1875,58869.28125,59384.3125,58727860620,172.3164059999981,681.1171870000035,364.0039059999981,288.5039059999981,-2941303172.0,0.002915730538206601,0.011301625565321154,0.006183257180501046,0.004858251175341941,-0.05008360837510788
2021-04-03,59397.410156,60110.269531,57603.890625,57603.890625,59641344484,298.53125,-156.9179690000019,-1265.390625,-1780.421875,913483864.0,0.005025997753369118,-0.0026105018364470374,-0.021967103458994875,-0.03090801429699437,0.015316285571748984
2021-04-04,57604.839844,58913.746094,57168.675781,58758.554688,50749662970,-1792.5703119999962,-1196.5234369999962,-435.2148440000019,1154.6640629999965,-8891681514.0,-0.031118397635588713,-0.020309749699007083,-0.007612820098670984,0.019650994976495032,-0.1752067106190676
2021-04-05,58760.875,59891.296875,57694.824219,59057.878906,60706272115,1156.035155999998,977.5507809999981,526.1484380000038,299.32421800000157,9956609145.0,0.019673552444547465,0.016322084042365265,0.009119508467567757,0.005068319816843129,0.16401285728991102
2021-04-06,59171.933594,59479.578125,57646.808594,58192.359375,66058027988,411.0585940000019,-411.71875,-48.015625,-865.5195309999981,5351755873.0,0.006946850796197118,-0.006922018665545133,-0.0008329277226458217,-0.014873422220646955,0.0810159799800895
2021-04-07,58186.507813,58731.144531,55604.023438,56048.9375,75645303584,-985.4257810000054,-748.4335940000019,-2042.7851560000054,-2143.421875,9587275596.0,-0.016935640546893966,-0.012743385131971282,-0.036738081701547486,-0.038241971580638794,0.12673986542143825
2021-04-08,56099.914063,58338.738281,55879.085938,58323.953125,53053855641,-2086.59375,-392.40625,275.0625,2275.015625,-22591447943.0,-0.03719424146811995,-0.006726341048205365,0.004922458830217668,0.039006540248123826,-0.4258210392072115
2021-04-09,58326.5625,58937.046875,57807.863281,58245.003906,46655208546,2226.6484370000035,598.3085940000019,1928.7773430000016,-78.9492190000019,-6398647095.0,0.038175547153151766,0.010151655465007584,0.033365311110434046,-0.0013554676574048456,-0.1371475403157016
2021-04-10,58253.777344,61276.664063,58038.707031,59793.234375,58238470525,-72.7851559999981,2339.6171879999965,230.84375,1548.230469000002,11583261979.0,-0.001249449551918109,0.03818121015195247,0.003977410280292776,0.02589307110048773,0.19889365010071236
2021-04-11,59846.230469,60790.554688,59289.796875,60204.964844,46280252580,1592.453125,-486.109375,1251.089844000002,411.7304690000019,-11958217945.0,0.026609079845469657,-0.007996462238169997,0.021101267164697162,0.006838812547550799,-0.2583870501641934
2021-04-12,60175.945313,61253.035156,59589.875,59893.453125,51828688519,329.7148439999946,462.48046800000157,300.078125,-311.5117190000019,5548435939.0,0.005479180132277295,0.007550327372711418,0.0050357233506531105,-0.005201097995633424,0.10705337328699695
2021-04-13,59890.019531,63742.285156,59869.957031,63503.457031,69983454362,-285.92578199999843,2489.25,280.0820309999981,3610.003905999998,18154765843.0,-0.004774180810744248,0.03905178475964458,0.0046781732422987166,0.05684736036083406,0.2594151147368595
2021-04-14,63523.753906,64863.097656,61554.796875,63109.695313,77451779687,3633.734375,1120.8125,1684.839844000002,-393.76171800000157,7468325325.0,0.057202765132190705,0.017279663483606725,0.027371381753097564,-0.006239322120746959,0.09642548376785112
2021-04-15,63075.195313,63821.671875,62208.964844,63314.011719,60954381579,-448.55859300000157,-1041.425780999998,654.1679690000019,204.31640600000537,-16497398108.0,-0.007111489560580912,-0.016317745217325492,0.010515654305459735,0.0032270330129577263,-0.2706515541728289
2021-04-16,63258.503906,63594.722656,60222.53125,61572.789063,84293007468,183.30859300000157,-226.9492190000019,-1986.433594000002,-1741.2226560000054,23338625889.0,0.0028977699705385373,-0.003568680065288245,-0.032984890418401365,-0.02827909345179122,0.2768749934312167
2021-04-17,61529.921875,62572.175781,60361.351563,60683.820313,66138759198,-1728.582030999998,-1022.546875,138.82031299999653,-888.96875,-18154248270.0,-0.0280933565056635,-0.016341878194852475,0.0022998211505437845,-0.014649188950445174,-0.27448728234606756
2021-04-18,60701.886719,61057.457031,52829.535156,56216.183594,97468872758,-828.0351559999981,-1514.71875,-7531.816406999998,-4467.636718999995,31330113560.0,-0.013641011849155898,-0.024808087720242743,-0.14256828845378527,-0.07947243006152466,0.32143711806114533
2021-04-19,56191.585938,57520.054688,54368.59375,55724.265625,65344865159,-4510.300781000005,-3537.4023430000016,1539.058594000002,-491.9179690000019,-32124007599.0,-0.08026647950418284,-0.061498591442368446,0.028307860988219913,-0.008827715600783242,-0.4916072214830416
2021-04-20,55681.792969,57062.148438,53448.046875,56473.03125,67849323955,-509.7929689999946,-457.90625,-920.546875,748.765625,2504458796.0,-0.009155469711325822,-0.008024693470795811,-0.017223208869594452,0.013258817676800375,0.036912067062909025
2021-04-21,56471.128906,56757.972656,53695.46875,53906.089844,54926612466,789.3359369999962,-304.17578199999843,247.421875,-2566.941405999998,-12922711489.0,0.013977690056699577,-0.00535917277813205,0.004607872521831742,-0.04761876465958717,-0.23527231898743545
2021-04-22,53857.105469,55410.230469,50583.8125,51762.273438,74798630778,-2614.023436999996,-1347.7421869999962,-3111.65625,-2143.8164060000054,19872018312.0,-0.04853627788267642,-0.024322984683379158,-0.06151486209150408,-0.04141658129772514,0.2656735571935739
